ASV,Confidence,Kingdom,Phylum,Class,Order,Family,Genus,Species,,,,,
a625533ce30fe91f2f2515a7f0dc339a,0.998846454,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,,,,,,,,
eab880279eca0b5eeb170ab3918a3f25,0.998954817,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,,,,,,,
f53ee5c66ec491cd089bf38bd95942a6,0.99900246,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,,,,,,,,
1a8e14b5fe15b5fa6105128adda82391,0.99913058,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,,,,,,,
43bff7be622ebe2410812145b4efc095,0.999321044,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,uncultured eukaryote,,,,,,
ad55fed361d6ffa2b75ffe3daab1b070,0.999344261,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,,,,,,,
119c79c2a80b5a79401f3db2f8632571,0.999350371,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,,,,,,,
3cd02a9867673ae31886ce1a56ac251e,0.999460697,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,,,,,,,
ad379de5733e8cd9ca50f5128c1ebd7e,0.999468384,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,,,,,,,
af6ed0ef7c4283a4a5a597079f32593b,0.99948936,Eukaryota,Ochrophyta,Chrysophyceae,,,,,,,,,
9ec17706b5fdb8abe4fad62ca29e9ddc,0.999501608,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,,,,,,,
b8e0050739eda4f4c37534f7b0982e2b,0.999532405,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,,,,,,,
4fee54fafa3d461b6bdb436cca7eceec,0.999545143,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,,,,,,,
c925813883d6ed939960fbfe0e942ed1,0.999545264,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Ochromonas,uncultured Spumella,,,,,,
ac2e5f0da4323846072f0dd939824afc,0.999553077,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,,,,,,,
9f83441b083c0b27e9c04b71263cdee8,0.999564383,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,,,,,,,
42b9f629708b456c2b47b815ad9d1bec,0.999579868,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,uncultured eukaryote,,,,,,
0364024a8ba8970351bad1f960c5beda,0.999581625,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,,,,,,,
46f79a3d894ec166b0aebd0e07ec080e,0.999599959,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,,,,,,,
075f1214fd0317ae4720da81aa22d22e,0.999635536,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,uncultured,uncultured eukaryote,,,,,,
9d5d0fa0eafa26744de391ce58f72d67,0.999636951,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,uncultured marine picoeukaryote,,,,,,,
c44dd839b8dd9982815511a3e82e9512,0.999718006,Eukaryota,Ochrophyta,Chrysophyceae,,,,,,,,,
ec457619c4a449d7d9a81a5bcfa36326,0.999741001,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,uncultured marine picoeukaryote,,,,,,,
698c1a27ce40ae1e8105019347cd2c2d,0.999744902,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,uncultured,uncultured eukaryote,,,,,,
a7a4c1db627b83b2eabc17ed31c36205,0.999775509,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,,,,,,,
25c4352826ee2935b64126e6fbf2c23b,0.999880915,Eukaryota,Ochrophyta,Chrysophyceae,,,,,,,,,
1717deff10329109794fc2699196696f,0.999895086,Eukaryota,Ochrophyta,Chrysophyceae,,,,,,,,,
c9ca7dd7fb6f36a1c5b6f12160f84fea,0.999906586,Eukaryota,Ochrophyta,Chrysophyceae,,,,,,,,,
414ffc7ead7131f0a9be2fec8837aca8,0.999910888,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,,,,,,,
e1c9f7e7f34963b0e15d575170229e5b,0.99992812,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,uncultured stramenopile,,,,,,,
9071cce146c7a3a1a15b97c862c14712,0.999933882,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,,,,,,,
d40700f82f0bc425befaaf24f9568704,0.999943841,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,uncultured,uncultured eukaryote,,,,,,
ed9dc31ba6abb09632b1215dbff5afc4,0.999954344,Eukaryota,Ochrophyta,Chrysophyceae,Incertae Sedis,Chlamydomyxa,Leukarachnion sp. ATCC PRA-24,,,,,,
3f092371fbf25894f5140fc319571117,0.999960515,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,,,,,,,
b9f84ec0e19108dca5343355bcbd319e,0.999974314,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,uncultured stramenopile,,,,,,,
0f7eb9004e2b0d9279e9482b29d9ff71,0.999976598,Eukaryota,Ochrophyta,Chrysophyceae,,,,,,,,,
211ccdc99769bcaac914a8600d9aab69,0.999977462,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,uncultured,uncultured eukaryote,,,,,,
c5df2d02db355b728ef32e4a1233b32e,0.999982156,Eukaryota,Ochrophyta,Chrysophyceae,,,,,,,,,
33b146d9e86cc32f283683d1868ef4cd,0.999986403,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,uncultured,uncultured eukaryote,,,,,,
140ec78c4cf8b6b030a0184ea9d27233,0.999987063,Eukaryota,Ochrophyta,Chrysophyceae,,,,,,,,,
7a444172e3b5004f2cef759bd64b83d3,0.999990758,Eukaryota,Ochrophyta,Chrysophyceae,,,,,,,,,
06e1d06922e02d6a3ec621280a776d25,0.999991115,Eukaryota,Ochrophyta,Chrysophyceae,,,,,,,,,
c43780ede342f76ba97c51a955d7ac77,0.999991351,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,uncultured marine picoeukaryote,,,,,,,
60455858c8405c13424b82ac2d1006d9,0.999992058,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,,,,,,,,
7e87b10293fc2e229fd84d1e5a44723d,0.999994173,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,uncultured marine picoeukaryote,,,,,,,
99a6ccb6e06ccbd54578f16825da7c19,0.999995108,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,uncultured marine picoeukaryote,,,,,,,
d2f6c2a7ae6d4550ff65a4284a59bbf4,0.999995734,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,,,,,,,
2a91f523d3c50aeab2cd6f7782dbc0c0,0.999998411,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,,,,,,,,
fd33f74804769769c3143e0472fa35fc,0.999998525,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,uncultured marine picoeukaryote,,,,,,,
6f0f877f4fb7019447ed29cbb868bb32,0.999998777,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,uncultured stramenopile,,,,,,,
4ab7af245d5704e8880d362357c88f05,0.999999236,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,uncultured stramenopile,,,,,,,
6d62d8282b17ca5ee5a92019bdc179b0,0.999999385,Eukaryota,Ochrophyta,Chrysophyceae,,,,,,,,,
741c8b5431e732903f13d44dda2e63d9,0.9999997,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,uncultured stramenopile,,,,,,,
41325df01af4e705986b6428400f908d,0.999999731,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,uncultured marine picoeukaryote,,,,,,,
066dadd8c63343871ea91365dd9c08e2,0.999999819,Eukaryota,Ochrophyta,Chrysophyceae,,,,,,,,,
4047fa930c62d3d02dbc0ddd13241d94,0.999999826,Eukaryota,Ochrophyta,Chrysophyceae,,,,,,,,,
d1b554e3503a6fabdff70e6e5d905ce8,0.999999856,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,uncultured marine picoeukaryote,,,,,,,
841cafe07ea10d63a6e1a454b85dc5a0,0.999999881,Eukaryota,Ochrophyta,Chrysophyceae,,,,,,,,,
9a194eb3a69cf853b6828d6d6b464570,0.999999886,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,,,,,,,,
38019383a50699c5f93620240e0ac638,0.99999995,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,uncultured marine picoeukaryote,,,,,,,
0b652c1efcfc92db3d16e51dfcc80ab4,0.999999997,Eukaryota,Ochrophyta,Chrysophyceae,,,,,,,,,
b09b04985b1a846d7006a0297aac67b0,0.999999997,Eukaryota,Ochrophyta,Chrysophyceae,,,,,,,,,
b7d6c519f49005ae5a30d8c010978c9f,0.999999997,Eukaryota,Ochrophyta,Chrysophyceae,,,,,,,,,
8892778cca1aa24daea318bb5425ee8b,0.999999999,Eukaryota,Ochrophyta,Chrysophyceae,,,,,,,,,
95943b54a970d3caddfe9a055c21c643,1,Eukaryota,Ochrophyta,Chrysophyceae,,,,,,,,,
b9a32b6fbf87f9e3b86a2ba66cc3e1ac,1,Eukaryota,Ochrophyta,Chrysophyceae,,,,,,,,,
8c9e19b776cd865b731a04bc3f9b97ba,0.970005532,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Pseudo-nitzschia,,,,,,
8c5041f4f0cc1e7f8984fbbbbda7359e,0.970026714,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Cylindrotheca,,,,,,
3e94605042484a2b3cd18c2b94688b93,0.970197869,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Rhaphoneis,,,,,,
8e59a252cc9dca9aa1bd5c2a51a39151,0.97024872,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
42c67a11305c5a21f1f99d529d812ba3,0.970373818,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Navicula,,,,,,
9049dd067990d8ef6cdeb5526f8d8828,0.970461377,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Navicula,,,,,,
c2c27634e289daecf0d59095b96e9acc,0.970648609,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
6d2a80a90e12950e56017c258275e573,0.970649181,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Fragilariopsis,,,,,,
1628cf47809bfc5c3466d051e9b79d80,0.97065739,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Amphora,,,,,,
0f6fbff5fa0363b458fa7296ba0e7e02,0.970832583,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Mediophyceae,Cerataulina,Cerataulina pelagica,,,,,
3e99c2b35c3e6add00c4e0c8cfe66b0d,0.970861158,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
f50ba7e1f23b16503a9f27050b30279f,0.970989869,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
ae1b90dc32f3c58a1023be2b1e957e23,0.9713298,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Navicula,,,,,,
5f66bfb5edb8c5b5646f8252b578fe27,0.971477727,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
2f798c5a2ba2c2a2204032d5117ffb32,0.971693616,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Amphora,Halamphora costata,,,,,
d09d58cf8213d1b5840cde191f7782e2,0.971698433,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
cb5d81aa4d86a02b15e6c4d113a0609f,0.971730892,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Mediophyceae,Thalassiosira,,,,,,
6c1aec2e0fd4ea777eec014e95c5fa5e,0.971825663,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Amphora,,,,,,
8e2cb5e8d4f678532c1a4ea981caa797,0.972036415,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
48c33d454fb7c02e5e5459a5e5fb7811,0.972059567,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Cylindrotheca,Cylindrotheca closterium,,,,,
2d9bfee2f7028c6fa6ff9deacd03e074,0.972175467,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
6a100adec5558a67c20da1d0cc49e224,0.972292223,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
29a5db5235a69caa54633df8c32473f0,0.972315126,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Achnanthes,Achnanthes sp. 1 MPA-2013,,,,,
458fe9e1f450ad507b783ae5b847423b,0.972433816,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Navicula,,,,,,
2fa4b032dfb0f1b4b4f1491ecbe48cff,0.972493721,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
42a2fdee0c48fb860204df462be98358,0.972513048,Eukaryota,Ochrophyta,Diatomea,Coscinodiscophytina,Fragilariales,Thalassionema,Thalassionema nitzschioides,,,,,
319726d105ba67bff0c68284619ae96f,0.972737251,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
fd46f9203d044efdf697193f91d5a696,0.972739151,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
2daeefad82e23dce080892031ae52e62,0.972749066,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Navicula,,,,,,
a5394065250234f125ebe7d19de0dde3,0.972789923,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
11f508beda70856c9393199c823c7c00,0.972807063,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
06e0fd37b84f8a4bcc907f09014b7ac7,0.972925766,Eukaryota,Ochrophyta,Diatomea,Coscinodiscophytina,Fragilariales,Tabularia,Tabularia fasciculata,,,,,
de1abcc5a9f64b9ceecce1525a578949,0.972982116,Eukaryota,Ochrophyta,Diatomea,Coscinodiscophytina,Fragilariales,Tabularia,Tabularia fasciculata,,,,,
2cccca6d81f310fa83750ca85adf8d44,0.973253318,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Navicula,,,,,,
e9cf2834d0bbdcc4f6c37166914c1a84,0.97336339,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Rhaphoneis,,,,,,
fd460b822c6ece95d42f24bea9ed8ede,0.973397589,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
abaa52d6b5ed50ca178856aaa5867477,0.973423588,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Stauroneis,Stauroneis kriegeri,,,,,
90261f044247b6fa97e222d626d7026c,0.973647074,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Nitzschia,,,,,,
95c50099a1d8b6dba0cc4511cd7b33cf,0.973813135,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Stauroneis,Stauroneis kriegeri,,,,,
4e29d379c305262c972c3d7c1f486be3,0.973863504,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Nitzschia,,,,,,
bf99a368f9ee205bd58b6c4097f5a923,0.973864571,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Navicula,,,,,,
0b0a587e98fc83c411c08fc716d50706,0.973968108,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
35b2ba45e28f57cc7b61f838339fee29,0.973997962,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
801cbfb739c2ca5a5adfeb85a28413b8,0.974012811,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Navicula,,,,,,
4124f0128fbc6ffb0b1e7b4a04ed930b,0.974018573,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
97b2dd6a40944b9ec0378f5942e64840,0.974029796,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
41f316d8897875118c572c9e5fc9a329,0.974051495,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
e45bd51837b6e2d47d005849e3f5dfab,0.974085655,Eukaryota,Ochrophyta,Diatomea,Coscinodiscophytina,Melosirids,Stephanopyxis,,,,,,
4acd0ba81f9317f941b6734b5d86ee10,0.974100333,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Navicula,,,,,,
561d1aeee5e294f542bd89a1d4f8a391,0.974366317,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
4cfce4ec8110ac0fe29410caadd61983,0.974466381,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Navicula,,,,,,
c2085cfa8476136e65d347cf34fa3554,0.97447104,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Navicula,,,,,,
c81977a9f1e46f5f664a9e22735a4e50,0.97459666,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Rhaphoneis,,,,,,
c82f32df292e2eab625bf7b55f44ec3e,0.974630344,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
16bde294f2bb6ccb4ded38e1fd54f75f,0.97482483,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Rhaphoneis,,,,,,
f39573bc1b03f0f0a9689c21262babb0,0.974882215,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Navicula,,,,,,
e47ff1fe9a9c5d24c1455ca1acd5b717,0.974920251,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
2a96ae14663b203e3dd258960ad819fe,0.974968541,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Pseudo-nitzschia,uncultured stramenopile,,,,,
5629bed1c69a995dc60eb0ff952950a3,0.975180283,Eukaryota,Ochrophyta,Diatomea,Coscinodiscophytina,Fragilariales,Licmophora,Amphora laevis var. laevissima,,,,,
763d0a4c2e17579393bd1b8b6b2252ea,0.975206801,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
46ba7e55d9d7a196fe81f69773e237c5,0.975218649,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
b4567f18ec0c2a021a247917b2001f41,0.975379866,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
156a05b33956e50e74c4ccdb3bc4db46,0.975440012,Eukaryota,Ochrophyta,Diatomea,Coscinodiscophytina,Melosirids,Stephanopyxis,,,,,,
0baeba4dfc4671888c0ee80e6866ab7d,0.975599799,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
ec48a87936b9fe7c5b6a172c5663548b,0.975658219,Eukaryota,Ochrophyta,Diatomea,Coscinodiscophytina,Melosirids,Stephanopyxis,,,,,,
d055304b3f7902416eff004962d36f1d,0.975865065,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Amphora,,,,,,
8c8b8c48c5d796bddca8458636db1627,0.975901849,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Amphora,Amphora semperpalorum,,,,,
2c108877d2ceb66259147000e82adb70,0.975974889,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
00fd48774e0e28348db131038e42bfcc,0.976330194,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Amphora,,,,,,
f8425758c3e46261840418dcd70232ec,0.976525534,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
8fa611c4e2c5221062f08eedd3817e75,0.976599164,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
0554ce096c9fdb2ce71fecf9146f0c10,0.976860905,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Navicula,,,,,,
dda59d8515aff2f86ca06e063e10ba4f,0.976984402,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Catenulaceae sp. 94,,,,,,
7c5909f585856e908ea338f7a94b352c,0.977137319,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
ed209eb727df30ed9da14e0a98abb4a9,0.97723077,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Navicula,,,,,,
a8eac58e527a02e1d68a31c95cd4cf2e,0.977294006,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
b34d33e13b7e5bb3f2c67821c3867f0a,0.977324284,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Mediophyceae,,,,,,,
4e074935906f17a6be839dbf1bcfe18c,0.977407491,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
86e6db7660057d8111c6e6e424b35444,0.977427878,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Nitzschia,Nitzschia sp. MBIC11128,,,,,
6eaf2378639a457f9670aeee5f645cdf,0.977572505,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
ea361106b9e8c1801d2bbd8883da1f59,0.977619004,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Rhaphoneis,,,,,,
7070ffba0dfd518728ef0cf4b01df8ef,0.977644172,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
809780c94ad47c5a7646bddcbb4b27c2,0.977833454,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
e6bfd396e91fc60804fdb44eafe1c521,0.977875096,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Navicula,,,,,,
6b055afe47f21635fd2efed8a109ae8c,0.977922565,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
87fe3fa983e162e18a034d88cfaceaa5,0.97795704,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Rhaphoneis,,,,,,
2122f9ec37b3113da1a6800861dca12c,0.977982671,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
a723668c82a377904a25d012e6fb5569,0.978022252,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
7467a05d9ccf3f227d7b8b9c7e7d5763,0.978113687,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Navicula,,,,,,
6fc9cb3abfc1125c0f00a2fce4b6dec2,0.978262805,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Mediophyceae,Thalassiosira,,,,,,
85aea4630a50954fb6179af4a0c2cfb9,0.978486189,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Navicula,,,,,,
7c0fd2795bdab8aa8d5591194ed2ed21,0.978565871,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Pseudo-nitzschia,uncultured stramenopile,,,,,
881e6439db7d5a4bf95fd5bfa8ac65db,0.978772074,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Navicula,,,,,,
30f5b10f9dd6d142ecc65dabd5546e59,0.978802134,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Navicula,,,,,,
65e177340ef149bba00853ecb702a2ba,0.978869746,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Navicula,,,,,,
04f33825cb022ef19163f01d8b0216ad,0.978881898,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Navicula,,,,,,
b4f9524e64bb448758fba9beb37c1e31,0.979086095,Eukaryota,Ochrophyta,Diatomea,Coscinodiscophytina,Fragilariales,Licmophora,Amphora laevis var. laevissima,,,,,
bccdc1d49c11bfcff9bf7839c87cdcbe,0.979109981,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
91dc58612633571ed804b0e42d6911c2,0.979118593,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
630809528bf37a6eb20ee0983d049f22,0.9791233,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
0d48af717c4ef57019f05550238521df,0.979270284,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Navicula,,,,,,
465c42aeed9f1f973129371c24c52460,0.979295703,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Stauroneis,Stauroneis kriegeri,,,,,
63fc578220aee36c98d8e68f3232951c,0.979491871,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Navicula,,,,,,
a2c7bdcd4b525a9b4f938f721584e1a0,0.97955286,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Navicula,,,,,,
b09703086066dc2e3ae53327891dc7cd,0.979596491,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
5d5ae29c8d30a140fd0a7727371dfb0f,0.979671167,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Navicula,,,,,,
4a6f668177c58b040a8c47aa8f850f14,0.979731728,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Achnanthes,Achnanthes sp. 1 MPA-2013,,,,,
43c09ee799bd44d869d6b0e069a5a88e,0.979760528,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
674d46b847a577fbf3c237310a2aea97,0.979851381,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
ec436c42380c9f2f8e05226564a1e401,0.979893625,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
865e22e47d555e05d9dc14e726915d1b,0.979969858,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Navicula,,,,,,
6f3f20e8973b27e8f70a4f00df515919,0.979990604,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
c57428c42e8b3dacb8e84c0a84ea8be7,0.980124785,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,,,,,,,
5918f294e61ec5a19abf2adb3c3c915c,0.980174478,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Navicula,,,,,,
